lemmaName(en),lemmaName(pt),idPOS,senseDescription(pt),idLU,source_file
colony,colônia,83,"COD: um país ou região sob o controle político de outro país e ocupada por colonos desse país.",16584,lus_imported_from_english_with_lemma_chunk134_2025-11-14_185150.csv
settle,colonizar,86,"FN: (para um estado-nação, ou membros dele) ir para uma nova área para viver.",16585,lus_imported_from_english_with_lemma_chunk134_2025-11-14_185150.csv
people,povoar,86,"FN: vir a habitar.",16589,lus_imported_from_english_with_lemma_chunk134_2025-11-14_185150.csv
domination,domínio,83,"FN: um estado de força dominante sobre uma situação.",16593,lus_imported_from_english_with_lemma_chunk134_2025-11-14_185150.csv
rule,dominar,86,"FN: ter uma influência significativa sobre uma situação",16596,lus_imported_from_english_with_lemma_chunk134_2025-11-14_185150.csv
domination,Domínio,83,"FN: o estado de controle sobre alguém ou algo.",16598,lus_imported_from_english_with_lemma_chunk134_2025-11-14_185150.csv
control,controlar,86,"FN: para (principalmente) determinar vários recursos de alguma situação ou entidade.",16601,lus_imported_from_english_with_lemma_chunk134_2025-11-14_185150.csv
control,controle,83,"FN: o poder que uma pessoa ou entidade tem sobre alguém ou alguma coisa",16603,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
command,comandar,86,"FN: ter ou exercer controle (autoridade) sobre alguma entidade ou situação",16604,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
command,comando,83,"FN: a posse ou o exercício de autoridade controladora",16605,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
control,controle,83,"FN: o poder de (principalmente) determinar vários atributos de alguma entidade ou situação",16609,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
domination,domínio,83,"FN: autoridade, regra ou controle sobre alguma entidade ou situação",16611,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
manipulate,Manipular,86,"FN: manipular habilmente, controlar ou influenciar algo ou alguém",16614,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
manipulation,Manipulação,83,"FN: o manuseio habilidoso de, controle de, ou influência sobre algo ou alguém",16615,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
rule,governar,86,"FN: para controlar, dirigir ou exercer poder ou autoridade dominante",16616,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
control,controlar,86,"FN: para (principalmente) determinar vários recursos de alguma entidade ou situação",16617,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
fortune,destino,83,"FN: destino.",16621,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
destined,destinado,84,"FN: acontecendo independentemente dos esforços de qualquer um.",16628,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
happy,afortunado,84,"COD: sortudo e conveniente",16633,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
luckily,felizmente,89,"FN: por sorte.",16635,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
fortunately,felizmente,89,"FN: por boa sorte.",16636,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
poor,pobre,84,"Infeliz ou lamentável.",16639,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
happen,acontecer,86,"COD: acontece por acaso.",16644,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
chance,chance,83,"FN: (esp. com ""por"" ou ""devido a"") um evento aleatório.",16645,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
chance,acontecer,86,"FN: ocorrer sem nenhuma expectativa específica.",16648,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
enforce,aplicar,86,"COD: compulsão de conformidade com (uma lei, regra ou obrigação).",16650,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
enforcement,aplicação,83,"FN: O ato de impor.",16651,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
invest,cercar,86,"COD: cercar (um lugar) a fim de sitiá-lo ou bloqueá-lo.",16655,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
investment,cerco,83,"FN: o ato ou processo de cerco a.",16656,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
number,pertencer,86,"FN: ser um membro de um grupo.",16660,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
count,pertencer,86,"FN: ser membro de um grupo.",16661,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
among,entre,90,"COD: ser um membro ou membros de (um conjunto maior).",16662,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
between,entre,90,"Existindo entre as partes.",34063,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
count,pertencer,86,"FN: ser um membro de.",16666,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
amount,equivaler,86,"COD: é o equivalente de.",16667,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
constitute,constituir,86,"COD: ser ou ser equivalente a.",16668,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
carry,manter,86,"COD: manter um estoque regular de.",16672,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
stock,estocar,86,"COD: têm ou mantêm um estoque de",16673,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
chip,lascar,86,"FN: interromper, especialmente um pequeno pedaço.",16674,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
break,quebrar,86,"FN: cair de ou separar-se de",16675,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
fragment,fragmentar,86,"COD: quebrar em fragmentos.",16681,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
break,quebrar,86,"COD: separar-se em pedaços como resultado de um golpe, choque ou tensão.",16685,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
accessible,acessível,84,"COD: capaz de ser acessado.",16692,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
inaccessible,Inacessível,84,"FN: incapaz de ser abordado ou entrado",16693,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
access,acessar,86,"FN: entrar ou se aproximar de um local desejado",16694,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
dark,fechado,84,"FN: fechado (geralmente se referindo a um teatro)",16697,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
isolated,isolado,84,"Extremamente fechado.",34185,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
loss,perda,83,"FN: dinheiro gasto por uma empresa, cortando o lucro.",16702,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
revenue,receita,83,"COD: renda, especialmente quando de uma empresa e de natureza substancial.",16703,lus_imported_from_english_with_lemma_chunk135_2025-11-14_185438.csv
net,líquido,83,"FN: valor obtido após subtrair perdas e outros custos.",16705,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
make,fazer,86,"COD: ganhar ou obter (dinheiro ou lucro).",16706,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
net,lucrar,86,"COD: adquirir (uma soma) como lucro líquido.",16707,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
lose,perder,86,"COD: ganhar menos (dinheiro) do que se gasta.",16708,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
result,resultado,83,"COD: o resultado das operações de um negócio durante um período específico, expresso como uma declaração de lucro ou perda.",16709,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
pull,lucrar,86,"FN: fazer dinheiro",16710,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
fame,Fama,83,"COD: o estado de ser famoso.",16712,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
name,nome,83,"FN: O nome de uma pessoa é sua reputação.",16724,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
shadow,sombra,83,"Ser menos famoso que outra entidade.",34152,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
shop,comprar,86,"COD: ir a uma loja ou lojas para comprar mercadorias.",16733,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
see,sé,83,"COD: o lugar em que se ergue uma catedral, identificada como sede de autoridade de um bispo ou arcebispo.",16737,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
room,hospedar-se,86,"FN: viver temporariamente na residência de outra pessoa.",16750,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
guest,hospedar,86,"FN: residir temporariamente (como convidado).",16751,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
"stay over",pernoitar,86,"FN: passar a noite na casa de outra pessoa.",16754,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
board,hospedar-se,86,"FN: ficar e tomar refeições em um hotel ou alojamento semelhante.",16755,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
quarter,alojar,86,"FN: estadia temporária.",16756,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
guest,hóspede,83,"COD: uma pessoa que é convidada a visitar a casa de alguém ou participar de um evento.",16757,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
work,trabalhar,86,"FN: esforçar-se para alcançar um objetivo.",16759,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
range,faixa,83,"COD: um conjunto de coisas diferentes do mesmo tipo geral.",16772,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
medley,medley,83,"COD: uma mistura variada.",16777,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
uniformity,uniformidade,83,"FN: a qualidade de ser uniforme.",16781,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
uninterrupted,ininterrupto,84,"FN: sem interrupção.",16794,lus_imported_from_english_with_lemma_chunk136_2025-11-14_185716.csv
today,"presente",83,"COD: no presente período de tempo; atualmente.",16808,lus_imported_from_english_with_lemma_chunk137_2025-11-14_185953.csv
newly,recentemente,89,"FN: acontecendo muito recentemente",16822,lus_imported_from_english_with_lemma_chunk137_2025-11-14_185953.csv
"as of","a partir de",90,"FN: identifica o Landmark FE",31005,lus_imported_from_english_with_lemma_chunk137_2025-11-14_185953.csv
aim,apontar,86,"COD: apontar (uma arma ou câmera) para um alvo.",16843,lus_imported_from_english_with_lemma_chunk137_2025-11-14_185953.csv
target,mirar,86,"COD: selecionar como objeto de atenção ou ataque.",16844,lus_imported_from_english_with_lemma_chunk137_2025-11-14_185953.csv
aim,mira,83,"COD: o objetivo de uma arma ou míssil.",16845,lus_imported_from_english_with_lemma_chunk137_2025-11-14_185953.csv
target,alvo,83,"COD: uma pessoa, objeto ou lugar selecionado como o objetivo de um ataque.",16847,lus_imported_from_english_with_lemma_chunk137_2025-11-14_185953.csv
direct,dirigir,86,"COD: apontar (algo) em uma direção específica.",16848,lus_imported_from_english_with_lemma_chunk137_2025-11-14_185953.csv
hit,acertar,86,"COD: acertar (o alvo).",16849,lus_imported_from_english_with_lemma_chunk137_2025-11-14_185953.csv
accurate,preciso,84,"COD: capaz de ou bem-sucedido em atingir o alvo pretendido",16858,lus_imported_from_english_with_lemma_chunk137_2025-11-14_185953.csv
precise,preciso,84,"COD: marcado por exatidão e precisão de expressão ou detalhe.",16866,lus_imported_from_english_with_lemma_chunk137_2025-11-14_185953.csv
lively,Alegre,84,"COD: cheio de vida, energia ou atividade.",16875,lus_imported_from_english_with_lemma_chunk137_2025-11-14_185953.csv
buzz,fervilhar,86,"COD: tem um ar de empolgação ou atividade com propósito.",16880,lus_imported_from_english_with_lemma_chunk137_2025-11-14_185953.csv
proliferation,proliferação,83,"FN: o ato de aumentar a quantidade de algo por um meio não especificado.",16883,lus_imported_from_english_with_lemma_chunk137_2025-11-14_185953.csv
past,passado,83,"COD: a história ou vida anterior de uma pessoa ou coisa.",16888,lus_imported_from_english_with_lemma_chunk137_2025-11-14_185953.csv
tourist,turista,83,"COD: uma pessoa que viaja por prazer.",16891,lus_imported_from_english_with_lemma_chunk137_2025-11-14_185953.csv
camp,acampar,86,"Viver temporariamente em uma tenda ou acampamento.",25421,lus_imported_from_english_with_lemma_chunk137_2025-11-14_185953.csv
know,saber,86,"perceber ou reconhecer algo.",25427,lus_imported_from_english_with_lemma_chunk137_2025-11-14_185953.csv
stop,parar,86,"para acabar com o movimento",25433,lus_imported_from_english_with_lemma_chunk137_2025-11-14_185953.csv
passenger,passageiro,83,"Uma pessoa que está viajando em um veículo, mas não o está dirigindo.",25437,lus_imported_from_english_with_lemma_chunk137_2025-11-14_185953.csv
view,vista,83,"o alcance ou raio de visão, o que uma pessoa pode ver de um determinado lugar",25446,lus_imported_from_english_with_lemma_chunk138_2025-11-14_190233.csv
historic,histórico,84,"COD: famoso ou importante na história, ou potencialmente assim.",16898,lus_imported_from_english_with_lemma_chunk138_2025-11-14_190233.csv
historic,histórico,84,"FN: referente a entidades que têm significado histórico.",16900,lus_imported_from_english_with_lemma_chunk138_2025-11-14_190233.csv
house,abrigar,86,"COD: fornecer abrigo ou acomodação.",16908,lus_imported_from_english_with_lemma_chunk138_2025-11-14_190233.csv
"put up",hospedar,86,"Fornecer acomodações para um hóspede.",16911,lus_imported_from_english_with_lemma_chunk138_2025-11-14_190233.csv
age,envelhecer,86,"FN: ficar mais velho.",16913,lus_imported_from_english_with_lemma_chunk138_2025-11-14_190233.csv
raise,amadurecer,86,Amadurecer.,34889,lus_imported_from_english_with_lemma_chunk138_2025-11-14_190233.csv
theater,"frente de batalha",83,"FN: uma grande região em que parte de uma guerra ainda maior acontece.",16919,lus_imported_from_english_with_lemma_chunk138_2025-11-14_190233.csv
exactly,exatamente,89,"FN: precisamente em algum valor; não mais, não menos.",16944,lus_imported_from_english_with_lemma_chunk138_2025-11-14_190233.csv
"at least","pelo menos",89,"FN: em estimativa de um valor no seu mínimo.",16947,lus_imported_from_english_with_lemma_chunk138_2025-11-14_190233.csv
thereabouts,"por volta de",89,"COD: usado para indicar que uma data ou figura é aproximada.",16953,lus_imported_from_english_with_lemma_chunk138_2025-11-14_190233.csv
odd,ímpar,84,"COD: na região de.",16955,lus_imported_from_english_with_lemma_chunk138_2025-11-14_190233.csv
mostly,principalmente,89,"A maior parte de um número de entidades.",34035,lus_imported_from_english_with_lemma_chunk138_2025-11-14_190233.csv
proportional,proporcional,84,"Correspondendo em tamanho ou quantidade ao tamanho ou quantidade da comparação.",34342,lus_imported_from_english_with_lemma_chunk138_2025-11-14_190233.csv
finger,identificar,86,"COD: identificar ou escolher (alguém) para um propósito específico.",16968,lus_imported_from_english_with_lemma_chunk138_2025-11-14_190233.csv
tap,designar,86,"COD: designa ou seleciona uma tarefa ou honra.",16969,lus_imported_from_english_with_lemma_chunk138_2025-11-14_190233.csv
